ArtifactID,DependencyID,TAG
jakarta.xml.bind:jakarta.xml.bind-api,com.smoketurner.dropwizard:zipkin-core,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,com.smoketurner.dropwizard:zipkin-example,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,com.smoketurner:dropwizard-swagger,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,com.squareup.retrofit2:converter-jaxb3,"['#Programming Language Utilities', '#Android']"
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.bind:jaxb-core,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.bind:jaxb-impl,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.bind:jaxb-osgi,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.bind:jaxb-ri,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.messaging.saaj:saaj-impl,"['#Data Protocols', '#Clients', '#SOAP']"
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:bundles,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:docs,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:extras,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:httpspi-servlet,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-async-client-transport,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-eclipselink-plugin,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-local-transport,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-maven-plugin,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-ri,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-ri-tests,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-rt,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-tools,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxws-unit,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:jaxwsTestUtil,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:project,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:release-documentation,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:rt,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:rt-fi,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:runtime,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:samples,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:sdo-eclipselink-plugin,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:servlet,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:tools,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:wscompile,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.sun.xml.ws:www,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,com.testdroid:testdroid-api,['#Test and Quality Management']
jakarta.xml.bind:jakarta.xml.bind-api,com.treelogic-swe:aws-mock,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,com.typesafe.play:play_2.12,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,com.typesafe.play:play_2.13,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,com.unboundid.product.scim2:scim2-sdk-common,"['#Security', '#Identity Management']"
jakarta.xml.bind:jakarta.xml.bind-api,com.vladmihalcea:hibernate-types-60,['#Other']
jakarta.xml.bind:jakarta.xml.bind-api,com.webcohesion.enunciate:enunciate-core,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,com.webcohesion.enunciate:enunciate-examples-full-api-edge-cases,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,com.webcohesion.enunciate:enunciate-examples-spring-petclinic,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,com.webcohesion.enunciate:enunciate-rt-util,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,com.webcohesion.ofx4j:ofx4j,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,com.wuyushuo:spring-dollar,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,com.xdev-software:vaadin-grid-exporter,"['#Developer Tools', '#IDE Components']"
jakarta.xml.bind:jakarta.xml.bind-api,cz.habarta.typescript-generator:typescript-generator-core,['#Developer Tools']
jakarta.xml.bind:jakarta.xml.bind-api,de.hilling.junit.cdi:cdi-test-jee,"['#Test and Quality Management', '#Testing Utilities and Frameworks']"
jakarta.xml.bind:jakarta.xml.bind-api,de.hilling.junit.cdi:cdi-test-jpa,"['#Test and Quality Management', '#Testing Utilities and Frameworks']"
jakarta.xml.bind:jakarta.xml.bind-api,de.hilling.junit.cdi:test-jee,"['#Test and Quality Management', '#Testing Utilities and Frameworks']"
jakarta.xml.bind:jakarta.xml.bind-api,de.hilling.junit.cdi:test-jpa,"['#Test and Quality Management', '#Testing Utilities and Frameworks']"
jakarta.xml.bind:jakarta.xml.bind-api,de.ixilon:overpass-api,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,de.jpdigital:hibernate6-ddl-maven-plugin-core,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,de.jpdigital:hibernate62-ddl-maven-plugin,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,de.jpdigital:hibernate64-ddl-maven-plugin,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,de.jpdigital:hibernate65-ddl-maven-plugin,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,de.rototor.pdfbox:extended-tests,"['#Data Processors', '#Format', '#PDF']"
jakarta.xml.bind:jakarta.xml.bind-api,edu.byu.hbll:xml,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,edu.stanford.protege:protege-launcher,['#Developer Tools']
jakarta.xml.bind:jakarta.xml.bind-api,es.ree.eemws:eemws-core,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,es.ree.eemws:eemws-utils,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,fr.opensagres.xdocreport:fr.opensagres.xdocreport.remoting.converter.server,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.opensagres.xdocreport:fr.opensagres.xdocreport.remoting.reporting.server,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.opensagres.xdocreport:fr.opensagres.xdocreport.remoting.resources,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.opensagres.xdocreport:fr.opensagres.xdocreport.template,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.opensagres.xdocreport:fr.opensagres.xdocreport.template.freemarker,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.opensagres.xdocreport:fr.opensagres.xdocreport.template.velocity,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.opensagres.xdocreport:template,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.pinguet62.xjc:xjc-test,"['#Build Tools', '#Compilers']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.pinguet62.xjc:xjc-test-other-plugins,"['#Build Tools', '#Compilers']"
jakarta.xml.bind:jakarta.xml.bind-api,fr.pinguet62.xjc:xjc-test-transitive-dependencies,"['#Build Tools', '#Compilers']"
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:cqf-fhir-npm,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:cql-to-elm,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:cql-to-elm-cli,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:elm,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:elm-fhir,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:elm-jackson,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:elm-jaxb,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:engine,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:engine-fhir,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:engine-jackson,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:fhir-r4,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:model,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:model-jackson,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:model-jaxb,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:qdm,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:quick,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,info.cqframework:xsd-to-modelinfo,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,io.airlift:jaxrs,"['#Web Frameworks', '#Rest']"
jakarta.xml.bind:jakarta.xml.bind-api,io.airlift:jaxrs-testing,"['#Web Frameworks', '#Rest']"
jakarta.xml.bind:jakarta.xml.bind-api,io.apiman:apiman-gateway-engine-beans,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,io.apiman:apiman-manager-api-beans,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,io.apiman:apiman-manager-api-config,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,io.bootique.jersey:bootique-jersey-jakarta,['#Enterprise Integration']
jakarta.xml.bind:jakarta.xml.bind-api,io.bootique.jersey:bootique-jersey-jakarta-client,['#Enterprise Integration']
jakarta.xml.bind:jakarta.xml.bind-api,io.debezium:debezium-quarkus-outbox-deployment-common,"['#Data Management', '#Database']"
jakarta.xml.bind:jakarta.xml.bind-api,io.dropwizard.modules:dropwizard-web,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,io.dropwizard:dropwizard-hibernate,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,io.dropwizard:dropwizard-jersey,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,io.dropwizard:dropwizard-migrations,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,io.dropwizard:dropwizard-testing,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,io.ebean:ebean-autotune,"['#Data Management', '#Database Access', '#ORM Framework']"
jakarta.xml.bind:jakarta.xml.bind-api,io.ebean:ebean-ddl-generator,"['#Data Management', '#Database Access', '#ORM Framework']"
jakarta.xml.bind:jakarta.xml.bind-api,io.ebean:ebean-externalmapping-xml,"['#Data Management', '#Database Access', '#ORM Framework']"
jakarta.xml.bind:jakarta.xml.bind-api,io.ebean:ebean-test,"['#Data Management', '#Database Access', '#ORM Framework']"
jakarta.xml.bind:jakarta.xml.bind-api,io.fares.bind.xjc.plugins:extras-xjc-plugin,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,io.fares.bind.xjc.plugins:fixed-value-xjc-plugin,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,io.fares.bind.xjc.plugins:jackson-xjc-plugin,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,io.fares.bind.xjc.plugins:jaxb-substitution-plugin,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,io.github.factoryfx:copperBridge,['#Dependency Injection and Aspect-Oriented']
jakarta.xml.bind:jakarta.xml.bind-api,io.github.factoryfx:javafxDistributionClient,['#Dependency Injection and Aspect-Oriented']
jakarta.xml.bind:jakarta.xml.bind-api,io.github.factoryfx:jettyFactory,['#Dependency Injection and Aspect-Oriented']
jakarta.xml.bind:jakarta.xml.bind-api,io.github.factoryfx:microserviceRestCommon,['#Dependency Injection and Aspect-Oriented']
jakarta.xml.bind:jakarta.xml.bind-api,io.github.factoryfx:soapFactory,['#Dependency Injection and Aspect-Oriented']
jakarta.xml.bind:jakarta.xml.bind-api,io.github.oliviercailloux:j-voting,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,io.github.oliviercailloux:publish,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,io.github.openfeign:feign-jaxb,"['#Data Protocols', '#Clients', '#HTTP']"
jakarta.xml.bind:jakarta.xml.bind-api,io.github.openfeign:feign-jaxb-jakarta,"['#Data Protocols', '#Clients', '#HTTP']"
jakarta.xml.bind:jakarta.xml.bind-api,io.github.openfeign:feign-soap-jakarta,"['#Data Protocols', '#Clients', '#HTTP']"
jakarta.xml.bind:jakarta.xml.bind-api,io.github.soc:ogc-tools-gml-jts,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,io.gravitee.policy:gravitee-policy-generate-jwt,['#Other']
jakarta.xml.bind:jakarta.xml.bind-api,io.nflow:nflow-jetty,['#Business Intelligence and Process Management']
jakarta.xml.bind:jakarta.xml.bind-api,io.nflow:nflow-rest-api-jax-rs,['#Business Intelligence and Process Management']
jakarta.xml.bind:jakarta.xml.bind-api,io.rest-assured:rest-assured,['#Test and Quality Management']
jakarta.xml.bind:jakarta.xml.bind-api,io.rest-assured:rest-assured-all,['#Test and Quality Management']
jakarta.xml.bind:jakarta.xml.bind-api,io.rest-assured:xml-path,['#Test and Quality Management']
jakarta.xml.bind:jakarta.xml.bind-api,io.restx:restx-validation,"['#Web Frameworks', '#Rest']"
jakarta.xml.bind:jakarta.xml.bind-api,io.swagger:swagger-core,['#Developer Tools']
jakarta.xml.bind:jakarta.xml.bind-api,io.vertx:vertx-web-api-contract,['#Developer Tools']
jakarta.xml.bind:jakarta.xml.bind-api,io.xlate:jsonapi-rvp,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,io.xlate:staedi,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,it.netgrid:lovelace,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,it.tidalwave.northernwind:it-tidalwave-northernwind-core-marshalling-default,['#Content Management']
jakarta.xml.bind:jakarta.xml.bind-api,jboss.jaxbintros:jboss-jaxb-intros,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,jp.vmi:selenese-runner-java,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,li.strolch:plc-gw-client,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,li.strolch:plc-gw-server,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,li.strolch:plc-rest,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,li.strolch:utils,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,li.strolch:web-rest,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.anotheria:moskito-core,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.anotheria:moskito-webui,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.anwiba.commons.tools:anwiba-tools-graphml,['#Developer Tools']
jakarta.xml.bind:jakarta.xml.bind-api,net.anwiba.commons.tools:anwiba-tools-icons,['#Developer Tools']
jakarta.xml.bind:jakarta.xml.bind-api,net.anwiba.commons:anwiba-commons-mail,['#Other']
jakarta.xml.bind:jakarta.xml.bind-api,net.anwiba.commons:anwiba-commons-xml,['#Other']
jakarta.xml.bind:jakarta.xml.bind-api,net.codesup.util:jaxb-plugin-lib,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.codesup.util:jaxb-plugin-parent,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.codesup.util:jaxb-rich-contract-plugin,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.codesup.util:jaxb-rich-contract-plugin-parent,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.codesup.util:jaxb-rich-contract-runtime,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.codesup.util:jaxb2-rich-contract-plugin,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.codesup.util:jaxb2-rich-contract-plugin-test,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.finmath:finmath-smart-derivative-contract,['#Math and Science Calculation']
jakarta.xml.bind:jakarta.xml.bind-api,net.intelie.live:liverig-parser,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.intelie.live:liverig-protocol,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.morimekta.providence:providence-jax-rs,['#Data Processors']
jakarta.xml.bind:jakarta.xml.bind-api,net.openhft:chronicle-salt,['#Monitoring and Management']
jakarta.xml.bind:jakarta.xml.bind-api,net.serenity-bdd:serenity-junit,['#Test and Quality Management']
jakarta.xml.bind:jakarta.xml.bind-api,net.sf.automatic-report-generator:xml-generator,['#Documentation']
jakarta.xml.bind:jakarta.xml.bind-api,net.sf.exlp:exlp-xml,['#Web Frameworks']
jakarta.xml.bind:jakarta.xml.bind-api,net.sf.matrixjavalib:mxlib-database,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.sf.matrixjavalib:mxlib-db,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.sf.matrixjavalib:unitils-orm,['#Programming Language Utilities']
jakarta.xml.bind:jakarta.xml.bind-api,net.sf.mpxj:mpxj,"['#Data Processors', '#Format']"
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-avro,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-invoker,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-jakartaee,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-javaee,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-javafx,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-jpa,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-jsf,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-rest,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-richclient,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-selenium,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-server,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-spring,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-spring-kafka,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-swing,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-commons-vaadin,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-invoker-jakartaee,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-invoker-javaee,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-invoker-spring,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,net.sourceforge.jbizmo:jbizmo-master,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,nl.pdok:gml3-jts,"['#Math and Science Calculation', '#Geo']"
jakarta.xml.bind:jakarta.xml.bind-api,no.difi.sdp:dpi-proxy-klient-java,['#Mail']
jakarta.xml.bind:jakarta.xml.bind-api,no.difi.sdp:sikker-digital-post-klient-java,['#Mail']
jakarta.xml.bind:jakarta.xml.bind-api,no.digipost.signature:signature-api-client-java,['#Other']
jakarta.xml.bind:jakarta.xml.bind-api,no.digipost.signature:signature-api-specification-jaxb,['#Other']
jakarta.xml.bind:jakarta.xml.bind-api,no.digipost:digipost-api-client-java,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,no.digipost:digipost-data-types,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,no.digipost:digipost-useragreements-api-client-java,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,no.digipost:sdp-api-commons,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,no.digipost:sdp-xsd,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,no.mnemonic.services.common:documentation,['#Data Protocols']
jakarta.xml.bind:jakarta.xml.bind-api,nz.ac.waikato.cms.weka:weka-dev,['#Machine Learning']
jakarta.xml.bind:jakarta.xml.bind-api,nz.ac.waikato.cms.weka:weka-stable,['#Machine Learning']
jakarta.xml.bind:jakarta.xml.bind-api,nz.net.ultraq.jaxb:jaxb-utilities,"['#Data Processors', '#Format', '#XML']"
jakarta.xml.bind:jakarta.xml.bind-api,org.aktin:broker-api,['#MULTI-PROJECT']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.accumulo:accumulo,"['#Big Data', '#Databases']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.accumulo:accumulo-monitor,"['#Big Data', '#Databases']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.activemq.rest:artemis-rest,['#Data Transport']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.activemq:activemq-runtime-config,['#Data Transport']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.activemq:apache-activemq,['#Data Transport']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.activemq:artemis-cli,['#Data Transport']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.activemq:artemis-dto,['#Data Transport']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.axis2:axis2-jaxbri-codegen,"['#Data Protocols', '#Clients', '#SOAP']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.axis2:axis2-jaxws,"['#Data Protocols', '#Clients', '#SOAP']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.axis2:axis2-metadata,"['#Data Protocols', '#Clients', '#SOAP']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.batchee:batchee-jbatch,"['#Monitoring and Management', '#Scheduling']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.batchee:batchee-maven-plugin,"['#Monitoring and Management', '#Scheduling']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.beam:beam-sdks-java-io-file-schema-transform,"['#Big Data', '#Parallel Data Processing']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.beam:beam-sdks-java-io-xml,"['#Big Data', '#Parallel Data Processing']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.bval:bval-jsr,"['#Security', '#Validation']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-api-component,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-blueprint,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-cdi,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-component,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-dataformat,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-java,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-java8,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-spring,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-spring-boot,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.archetypes:camel-archetype-web,"['#Data Processors', '#Templating']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.karaf:apache-camel,"['#Monitoring and Management', '#Parallel Data Processing']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.karaf:camel-karaf-commands,"['#Monitoring and Management', '#Parallel Data Processing']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.karaf:camel-karaf-docs-maven-plugin,"['#Monitoring and Management', '#Parallel Data Processing']"
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.maven:camel-salesforce-maven-plugin,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.maven:camel-servicenow-maven-plugin,['#Build Tools']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel.tests:org.apache.camel.tests.mock-javamail_1.7,['#Test and Quality Management']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel:apache-camel,['#Enterprise Integration']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel:apt,['#Enterprise Integration']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel:archetypes,['#Enterprise Integration']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel:bom-generator,['#Enterprise Integration']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel:bom-generator-maven-plugin,['#Enterprise Integration']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel:camel-activemq,['#Enterprise Integration']
jakarta.xml.bind:jakarta.xml.bind-api,org.apache.camel:camel-activemq-starter,['#Enterprise Integration']
